city,source_type,no,service_name,original_field,dept,ai_flag,budget,executed,exec_rate,status,delay_reason,note,field_code,field_name,service_type,ai_keyword,ai_real,delay_code,geo_tag,imd_code,imd_area
진주시,이행실적,9,스마트버스정류장,교통,스마트도시과,,2400,1200,50.0,추진중,,IoT 기반 스마트정류장(냉난방·미세먼지 대응),F02,교통,물리제어형,,,,universal,MOB,Mobility
진주시,이행실적,10,스마트주차장,교통,스마트도시과,,1213,918,75.6,추진중,,스마트폰 주차장 예약·이용·결제 서비스,F02,교통,물리제어형,,,,urban,MOB,Mobility
진주시,이행실적,11,지능형 교통체계,교통,스마트도시과,O,8420,5100,60.5,추진중,,"ITS: 긴급차량 우선신호, 좌회전 감응신호, 스마트보행감응",F02,교통,물리제어형,Y,Y,,urban,MOB,Mobility
진주시,이행실적,12,AI민원응대서비스,행정·민원,정보통신과,O,360,240,66.7,완료,,"AI 챗봇 기반 청사 안내 키오스크(누적대화 6,482건)",F01,행정,대화행정형,Y,Y,,universal,GOV,Governance
진주시,이행실적,13,스마트상수도관리,수자원·안전,수도과,,5312,5312,100.0,완료,,"ICT 기반 누수감시 시스템, 유수율 7.8% 향상",F04,환경에너지수자원,생명안전형,,,,universal,ACT,Activities
진주시,이행실적,14,스마트도시 통합플랫폼,행정·플랫폼,스마트도시과,O,4140,920,22.2,추진중,,"도시통합운영센터, 빅데이터 분석시스템",F01,행정,대화행정형,Y,Y,,universal,GOV,Governance
진주시,이행실적,15,진주시민 혁신자클럽,도시참여·혁신,스마트도시과/도시재생과,,301,156,51.8,완료,,"리빙랩 네트워크, 시민 주도 도시문제 발굴·해결",F01,행정,대화행정형,,,,universal,GOV,Governance
진주시,이행실적,16,ICT기반 스마트경로당 구축,복지·돌봄,노인장애인과,,1890,0,0.0,추진중,,경로당 어르신 건강관리·여가 디지털 시스템,F03,보건의료복지,생명안전형,,,,universal,H&S,Health & Safety
진주시,이행실적,17,진주관광 통합플랫폼,도시참여·관광,관광진흥과,,600,0,0.0,미추진,"메타버스 사업 성과 검토 결과 추가사업 추진 부적절, 기존 '메타버스 진주성' 활용",메타버스 플랫폼,F08,문화관광스포츠,대화행정형,,,D05,tourism,ACT,Activities
진주시,이행실적,18,진주 미래교실,교육·혁신,교육인재과,,1150,0,0.0,미추진,"각 과정이 다른 분야 전문성 필요, 부서별 별도 추진 필요 판단",미래산업·역사문화 교육,F07,교육,대화행정형,,,D07,industrial,OPP,Opportunities
진주시,이행실적,19,비대면 도서대출,도시참여·혁신,시립도서관,,310,100,32.2,추진중,,"무인예약 대출기 운영, 비대면 도서 반납·예약",F01,행정,대화행정형,,,,universal,GOV,Governance
진주시,이행실적,20,도심항공교통,교통·미래모빌리티,우중항공산업과,,3100,100,3.2,추진중,,"UAM(eVTOL) 도입 준비, 법적·제도적 제약으로 본격추진 지연",F02,교통,물리제어형,,,,universal,MOB,Mobility
진주시,이행실적,21,기업지원 통합플랫폼,경제·산업,기업통상과,,200,0,0.0,미추진,"예산 부족으로 미추진, 기존 중소기업 지원사업 대체 운영",,F10,근로고용,대화행정형,,,D05,industrial,OPP,Opportunities
진주시,이행실적,22,청년창업-진주Lab,경제·산업,기업통상과,,550,211,38.3,추진중,,"로컬크리에이터·크라우드펀딩 지원, 창업기업 육성",F10,근로고용,대화행정형,,,,industrial,OPP,Opportunities
진주시,이행실적,23,스마트팜 통합플랫폼,농업·경제,기술지원과,,280,0,0.0,미추진,농림수산식품교육문화정보원 '농식품팜맵 서비스' 활용 가능하여 별도 추진 불필요 판단,,F10,근로고용,대화행정형,,,D05,rural,OPP,Opportunities
청주시,이행실적,1,IoT기반 퍼스널 모빌리티 관리 서비스,교통/모빌리티,정보통신과,O,0,0,,완료,,IoT; 민간(LG전자)에서 설치및 운영중; 비예산 98개소 설치,F02,교통,물리제어형,,N,,universal,MOB,Mobility
청주시,이행실적,2,AI활용 수요응답 모빌리티(DRT),교통/모빌리티,정보통신과,O,27500,19000,69.0,추진중,,"AI, 인공지능; DRT 버스운영('23년~계속); '24년 8,900백만원/53대, '25년 10,100백만원/57대",F02,교통,물리제어형,Y,Y,,universal,MOB,Mobility
청주시,이행실적,3,청주시 스마트BIS,교통/모빌리티,정보통신과,,2925,2925,100,추진중,,"매년 신규 및 교체설치; '25년 1,842백만원",F02,교통,물리제어형,,,,universal,MOB,Mobility
청주시,이행실적,4,스마트 쿨링 버스 쉘터,교통/모빌리티,정보통신과,,1694,967,57.1,추진중,,"매년 확대추진중; '24년 4개소, '25년 6개소",F02,교통,물리제어형,,,,universal,MOB,Mobility
청주시,이행실적,5,청주 스마트 주차장,교통/모빌리티,정보통신과,,1163,1163,100,완료,,시스템 구축 7개소; '24.01~'25.12,F02,교통,물리제어형,,,,urban,MOB,Mobility
청주시,이행실적,6,불법 주정차 단속 알림 서비스,교통/모빌리티,정보통신과,,143.8,122.8,85.4,완료,,"CCTV 47대, 시스템 구축 1식",F02,교통,물리제어형,,,,urban,MOB,Mobility
청주시,이행실적,7,주차구역 위험상황 자동알림서비스,교통/모빌리티,정보통신과,,402.4,0,0,미추진,"장기검토과제 (무심천 둔치주차장 진출입로 다수, 침수시 시스템 파손 등)",,F02,교통,물리제어형,,,D06,urban,MOB,Mobility
청주시,이행실적,8,초소형 전기차와 자율주행 기반 신모빌리티 서비스 (스마트시티 챌린지 사업),교통/모빌리티,정보통신과,O,6040,6040,100.0,완료,,자율주행; 운영은 민간사업자; 청주·진천·음성 공동참여,F02,교통,물리제어형,Y,Y,,universal,MOB,Mobility
청주시,이행실적,9,키오스크를 통한 드라이브스루 민원센터,행정/민원,정보통신과,O,214.8,0,0.0,미추진,"필요성 등 부족 (인터넷·무인민원발급기로 처리 가능, 복잡한 민원은 담당자 직접 대면 필요)","인공지능, 음성인식 AI",F01,행정,대화행정형,Y,Y,D05,universal,GOV,Governance
청주시,이행실적,10,메타버스를 활용한 스마트 행정,행정/민원,정보통신과,,500,0,0.0,미추진,필요성 등 부족 (다양한 민원·시민참여·행정정보 알림 창구 운영중),,F01,행정,대화행정형,,,D05,universal,GOV,Governance
청주시,이행실적,11,AR/VR을 활용한 스마트 혁신 교육,교육,정보통신과,,787,0,0.0,미추진,"장기검토과제 (사업 필요성, 타당성, 사업공간 및 예산 확보 등)",,F07,교육,대화행정형,,,D06,universal,OPP,Opportunities
청주시,이행실적,12,스마트 농업 교육,교육,정보통신과,O,60,60,100.0,완료,,"테스트베드 고도화 시설 설치('23년), 체험교육 지속; IoT 환경측정·환경제어",F07,교육,대화행정형,,N,,rural,OPP,Opportunities
청주시,이행실적,13,AI기반 위기감지 시스템·알리미,안전,정보통신과,O,460,0,0,미추진,장기검토과제,AI,F05,방범방재,생명안전형,Y,Y,D06,universal,H&S,Health & Safety
청주시,이행실적,14,AI기반 산업환경 안전장치,안전/산업,정보통신과,O,131.5,131.5,100.0,완료,,"AI, 지능형, IoT; 3개소(청주산단, 오창산단, 옥산산단); 스마트맨홀·지표면수위계·지능형CCTV 등 12종",F05,방범방재,생명안전형,Y,Y,,industrial,H&S,Health & Safety
청주시,이행실적,15,디지털 트윈 기반 도시문제 예측 플랫폼,안전/도시관리,정보통신과,O,1279.1,1279.1,100,완료,,"디지털트윈, 예측; 재난·환경정보 융복합 디지털트윈 플랫폼; 산업단지 3곳",F05,방범방재,생명안전형,Y,Y,,industrial,H&S,Health & Safety
청주시,이행실적,16,쿨링 스마트 그늘막,환경/도시편의,정보통신과,,160,160,100.0,완료,,'20~'24년 67개소 구축; '25년부터 파라솔형 그늘막으로 대체,F04,환경에너지수자원,생명안전형,,,,universal,ACT,Activities
청주시,이행실적,17,전통시장 스마트 쇼핑 & 컬쳐,경제/상업,정보통신과,,688,388,56.4,추진중,,On시장(장보기서비스) 구축 및 청주페이 앱 연동; '25년 회원 76천명,F10,근로고용,대화행정형,,,,universal,OPP,Opportunities
청주시,이행실적,18,농업 빅데이터 HQ,경제/농업,정보통신과,O,420,0,0,미추진,추진시기 미도래 및 장기검토과제,빅데이터; '26~'27년 추진예정,F10,근로고용,대화행정형,Y,N,D06,rural,OPP,Opportunities
청주시,이행실적,19,충북형 공공 배달앱 연계 두래형 O2O 서비스 (스마트시티 챌린지 사업),경제/상업,정보통신과,O,3500,3500,100.0,완료,,운영은 민간사업자; 먹깨비 프렌즈 플랫폼; 자율주행 배달로봇,F10,근로고용,대화행정형,Y,Y,,universal,OPP,Opportunities
청주시,이행실적,20,청주형 스마트관광안내시스템,관광,정보통신과,,3100,1700,54.8,완료,,"'23년 구축완료(10,900백만원); 앱 다운로드 131,108건",F08,문화관광스포츠,대화행정형,,,,tourism,ACT,Activities
청주시,이행실적,21,관광교통플랫폼(청주관광택시),관광,정보통신과,,530,0,0,미추진,추진시기 미도래 및 장기검토과제,2028년 추진예정,F08,문화관광스포츠,대화행정형,,,D06,tourism,ACT,Activities
청주시,이행실적,22,VR/AR을 활용한 스마트 청주문화재,문화,정보통신과,,1280,1280,100,완료,,"고인쇄박물관 헤리티지 체험관; '22년3월 구축, '22년6월 운영",F08,문화관광스포츠,대화행정형,,,,universal,ACT,Activities
청주시,이행실적,23,장애인 비대면 스마트지원서비스,복지,정보통신과,O,475,0,0.0,미추진,추진시기 미도래 및 장기검토과제 (유사사업 추진중),AI; '26~'27년 추진예정,F03,보건의료복지,생명안전형,Y,Y,D06,universal,H&S,Health & Safety
청주시,이행실적,24,청주형 응급안전 안심서비스,복지/의료,정보통신과,O,3350,2162,64.54,추진중,,"독거노인·장애인 응급안전; IoT 기반 장비 5,595대; 달성률 94%",F03,보건의료복지,생명안전형,,N,,universal,H&S,Health & Safety
청주시,이행실적,25,스마트 응급의료 서비스 (스마트시티 챌린지 사업),의료,정보통신과,,8310,8310,100.0,완료,,"운영은 충청북도 등; 병원 20개, 구급대 72개 참여",F03,보건의료복지,생명안전형,,,,universal,H&S,Health & Safety
청주시,이행실적,26,스마트 배출량 계측 시스템,환경,정보통신과,O,310,0,0.0,미추진,"필요성 등 부족 (투자액 대비 실효성 부족, 설치·유지관리비 및 인력 확보 어려움)","AI, IoT",F04,환경에너지수자원,생명안전형,Y,Y,D05,universal,ACT,Activities
청주시,이행실적,27,스마트 이동식 대기환경지키미,환경,정보통신과,O,470,0,0.0,미추진,필요성 등 부족 (기존 대기환경측정망 9개소 및 간이형 실외공기측정기 20개소 운영중),IoT; '27~'28년 추진예정,F04,환경에너지수자원,생명안전형,,N,D05,universal,ACT,Activities
청주시,이행실적,28,기후시계,환경,정보통신과,,29.7,0,0.0,미추진,"필요성 등 부족 (추진기관 적합성, 효과성 등)",'28년 추진예정,F04,환경에너지수자원,생명안전형,,,D05,universal,ACT,Activities
청주시,이행실적,29,AI기반 스마트 시설물 통합제어,시설관리,정보통신과,O,2000,0,0.0,미추진,"사업여건, 추진시기 등 장기검토과제",AI; '26~'27년 추진예정,F06,시설물관리,물리제어형,Y,Y,D06,universal,ACT,Activities
청주시,이행실적,30,청주 기반시설 스마트 통합관리,시설관리,정보통신과,O,862,694,80.5,추진중,,"IoT, 예측; 노후·위험 시설물 IoT 센서 설치 170개소, 638개 센서",F06,시설물관리,물리제어형,Y,N,,universal,ACT,Activities
충주시,이행실적,1,인공지능(AI) 민원 챗봇 서비스,행정·민원,도시계획과,O,101,23,22.7,추진중,,"인공지능, 챗봇; 시 홈페이지 연계 운영중; 챗봇·보이스봇 이용현황: 24.5~25.11월 총57,057건",F01,행정,대화행정형,Y,Y,,universal,GOV,Governance
충주시,이행실적,2,시민 리빙랩 플랫폼,행정·민원,도시계획과,,50,0,0.0,추진중,,충주시청 홈페이지 주민소통광장 운영중,F01,행정,대화행정형,,,,universal,GOV,Governance
충주시,이행실적,3,스마트 주차 시스템,교통,도시계획과,,1837,101,5.5,추진중,,IoT 센서 활용; 주차안내 도로전광판 설치 운영중,F02,교통,물리제어형,,,,urban,MOB,Mobility
충주시,이행실적,4,스마트 횡단보도,교통,도시계획과,,489,0,0.0,미추진,추진시기 미도래,보행자·차량 감지; 교통안내 시스템,F02,교통,물리제어형,,,D06,urban,MOB,Mobility
충주시,이행실적,5,버스 도착정보 실시간 제공 서비스,교통,도시계획과,,1720,1259,73.1,추진중,,GPS 기반 버스위치추적; 버스정보시스템(BIS) 운영중,F02,교통,물리제어형,,,,universal,MOB,Mobility
충주시,이행실적,6,독거노인 돌봄서비스,복지,도시계획과,O,861,215,25.0,추진중,,로봇(돌봄로봇 다솜이 100대); IoT; 응급안전안심서비스 운영중(954가구),F03,보건의료복지,생명안전형,Y,Y,,universal,H&S,Health & Safety
충주시,이행실적,7,배리어프리 키오스크,복지,도시계획과,,440,0,0.0,미추진,추진시기 미도래,시·청각장애인 민원처리 접근성 확보,F03,보건의료복지,생명안전형,,,D06,universal,H&S,Health & Safety
충주시,이행실적,8,스마트 분리수거 시스템,환경,도시계획과,O,910,0,0.0,미추진,추진시기 미도래,예측/분석; 데이터 수집을 통한 발생량 예측,F04,환경에너지수자원,생명안전형,Y,N,D06,universal,ACT,Activities
충주시,이행실적,9,RFID 음식물 쓰레기 종량기,환경,도시계획과,,130,54,41.5,추진중,,RFID; 공동주택 4단지 시범운영 후 130대 운영중,F04,환경에너지수자원,생명안전형,,,,universal,ACT,Activities
충주시,이행실적,10,스마트도시 안전망 서비스,안전,도시계획과,O,455,400,87.9,완료,,"영상분석; 112·119 출동 현장영상 지원, 수배차량 검색, 재난대응 영상 지원",F05,방범방재,생명안전형,,Y,,universal,H&S,Health & Safety
충주시,이행실적,11,지능형 CCTV,안전,도시계획과,O,440,0,0.0,추진중,일부 추진중,"지능형, 영상분석; 지능형 카메라 51대 기 구축",F05,방범방재,생명안전형,Y,Y,,universal,H&S,Health & Safety
충주시,이행실적,12,스마트폴,교통·안전,도시계획과,O,862,0,0.0,미추진,추진시기 미도래,"지능형 CCTV, 공공WiFi, 비상벨 결합 도시기반시설",F02,교통,물리제어형,Y,Y,D06,universal,MOB,Mobility
충주시,이행실적,13,시민 디지털 역량 강화 플랫폼,교육·역량,도시계획과,O,5000,334,6.7,추진중,,"빅데이터 분석; 맞춤형 교육·직무추천; 25년 4,137명 수료",F07,교육,대화행정형,Y,Y,,universal,OPP,Opportunities
충주시,이행실적,14,스마트 공원,공원,도시계획과,,563,0,0.0,미추진,추진시기 미도래,센서·IoT 활용 공원 설물 최적화,F06,시설물관리,물리제어형,,,D06,universal,ACT,Activities
충주시,이행실적,15,지능형 MICE 플랫폼,관광·문화,도시계획과,,804,0,0.0,미추진,추진시기 미도래,관광 데이터 수집 활용; 지능형 관광서비스,F08,문화관광스포츠,대화행정형,Y,N,D06,tourism,ACT,Activities
충주시,이행실적,16,관광·역사·레저 연계 스마트 모빌리티,관광·문화,도시계획과,,704,0,0.0,미추진,추진시기 미도래,모바일 앱 기반 통합 모빌리티 서비스,F08,문화관광스포츠,대화행정형,,,D06,tourism,ACT,Activities
충주시,이행실적,17,전통시장 플랫폼,관광·문화,도시계획과,,343,0,0.0,미추진,추진시기 미도래,데이터 분석 기반 전통시장 스마트화,F08,문화관광스포츠,대화행정형,,,D06,tourism,ACT,Activities
충주시,이행실적,18,산단지원 디지털트윈 플랫폼,경제·산업,도시계획과,O,2206,0,0.0,미추진,추진시기 미도래,디지털트윈; 산업단지 가상현실 관리·모니터링·시뮬레이션,F10,근로고용,대화행정형,Y,Y,D06,industrial,OPP,Opportunities
충주시,이행실적,19,드론 전문가/드론 기기/농가 연계 플랫폼,경제·산업,도시계획과,,310,0,0.0,미추진,추진시기 미도래,드론 방재 수요·공급 매칭 플랫폼,F10,근로고용,대화행정형,,,D06,industrial,OPP,Opportunities
통영시,이행실적,1,데이터 허브 서비스,데이터/도시관리,관광혁신과,O,800,,,미추진,광역데이터허브 구축에 따른 통합 운영으로 대체,"빅데이터 분석, 데이터 허브",F01,행정,대화행정형,Y,Y,D05,universal,GOV,Governance
통영시,이행실적,2,스마트 시장실 서비스,도시행정/데이터,관광혁신과,O,850,120,80,완료,,빅데이터 분석 결과 시각화,F01,행정,대화행정형,Y,Y,,universal,GOV,Governance
통영시,이행실적,3,스마트 주차 서비스,교통,관광혁신과,,1500,1417,94,완료,,"실시간 주차 상황 파악, 자동 결제",F02,교통,물리제어형,,,,urban,MOB,Mobility
통영시,이행실적,4,스마트 대중교통 서비스,교통,관광혁신과,,3300,3251,98,완료/추진중,,스마트 버스쉘터 30개소 구축,F02,교통,물리제어형,,,,universal,MOB,Mobility
통영시,이행실적,5,스마트 사회적 약자 지원 서비스,복지,관광혁신과,O,510,482,94,완료,,인공지능 돌봄로봇 지원(15+30+30+30대=105대),F03,보건의료복지,생명안전형,Y,Y,,universal,H&S,Health & Safety
통영시,이행실적,6,친환경 에너지 서비스,환경/에너지,관광혁신과,,141,127,91,완료/추진중,,신재생에너지 건물지원사업 3군데,F04,환경에너지수자원,생명안전형,,,,universal,ACT,Activities
통영시,이행실적,7,스마트 폴 서비스,교통/도시관리,관광혁신과,,300,,,추진중,,"2026년 추진 예정, CCTV·센서 부착 다기능 폴",F02,교통,물리제어형,,,,universal,MOB,Mobility
통영시,이행실적,8,스마트 해양자원 관리 서비스,환경/해양,관광혁신과,,520,255,42.5,추진중,,ICT 기술 활용 해양자원 수거·관리,F04,환경에너지수자원,생명안전형,,,,universal,ACT,Activities
통영시,이행실적,9,스마트 공원 서비스,도시/복지,관광혁신과,,1595,1595,100,완료,,"포충기, 안심벨, 무장애나눔길 조성",F03,보건의료복지,생명안전형,,,,universal,H&S,Health & Safety
통영시,이행실적,10,드론 활용 재난안전 모니터링 서비스,안전/재난,관광혁신과,,110,97,88,완료,,"드론 5대 운영, 재난안전 모니터링",F05,방범방재,생명안전형,,,,universal,H&S,Health & Safety
통영시,이행실적,11,범죄예방 대응 서비스,안전,관광혁신과,O,910,578,63,추진중,,지능형 CCTV 신설 23개소 67대·교체 30대,F05,방범방재,생명안전형,Y,Y,,universal,H&S,Health & Safety
통영시,이행실적,12,스마트 횡단보도 서비스,교통/안전,관광혁신과,,2400,2380,99,완료/추진중,,스마트 횡단보도 40개소 구축,F02,교통,물리제어형,,,,urban,MOB,Mobility
통영시,이행실적,13,스마트 교육 서비스,교육,관광혁신과,,240,236,98,완료,,스마트도서관 2개소 조성,F07,교육,대화행정형,,,,universal,OPP,Opportunities
통영시,이행실적,14,스마트 관광 서비스,관광,관광혁신과,O,8000,7100,88,추진중,,"VR·AR, 실시간 대화형 AI 다국어 시스템, GPS 음성지원",F08,문화관광스포츠,대화행정형,Y,Y,,tourism,ACT,Activities
통영시,이행실적,15,섬마을 드론 택배 서비스,물류/교통,관광혁신과,,779,756,97,완료,,"드론배송센터 3개소, 드론배달점 17개소",F09,물류,물리제어형,,,,universal,MOB,Mobility
통영시,이행실적,16,스마트 수산식품 산업 서비스,산업,관광혁신과,,15517,15517,100,완료,,수산식품산업 거점센터 운영,F10,근로고용,대화행정형,,,,industrial,OPP,Opportunities
통영시,이행실적,17,신활력 농촌 서비스,산업/농촌,관광혁신과,,7000,6785,96,완료,,"농촌 귀향 지원, 교육·체험프로그램 운영",F10,근로고용,대화행정형,,,,industrial,OPP,Opportunities
평택시,이행실적,1,1-1-1. 데이터허브 구축사업,데이터·플랫폼,스마트도시과,,3425,386,11.3,추진중,,평택시티 클라우드 아키텍처 설계 완료,F01,행정,대화행정형,,,,universal,GOV,Governance
평택시,이행실적,2,1-1-2. 탄소중립 통합플랫폼 구축사업,데이터·플랫폼,스마트도시과,,2823,876,31.0,추진중,,온실가스 배출/저감/흡수 데이터 수집·분석 플랫폼,F01,행정,대화행정형,,,,universal,GOV,Governance
평택시,이행실적,3,1-1-3. 지능형 CCTV 고도화(교체)사업,안전·방범,스마트도시과,O,1400,833,59.5,추진중,,"AI 기반 영상분석·이상행동 탐지; AI 고정형카메라 245대 설치(2023년 98대, 2024년 147대)",F05,방범방재,생명안전형,Y,Y,,universal,H&S,Health & Safety
평택시,이행실적,4,1-2-1. 데이터 기반 오픈랩 네트워크 구성 및 운영,데이터·플랫폼,스마트도시과,,,,,미추진,"데이터허브 구축 지연에 따른 사업추진 지연, 2027년 추진예정",,F01,행정,대화행정형,,,D06,universal,GOV,Governance
평택시,이행실적,5,1-2-2. 오픈랩 기반 창업 및 기술개발 지원,데이터·플랫폼,스마트도시과,,,,,미추진,"데이터허브 구축 지연에 따른 사업추진 지연, 2027년 추진예정",,F01,행정,대화행정형,,,D06,universal,GOV,Governance
평택시,이행실적,6,2-2-2. 스마트전담조직 강화,스마트행정·조직,스마트도시과,,,,,완료,,스마트도시과 신설(2023.1.30.),F01,행정,대화행정형,,,,universal,GOV,Governance
평택시,이행실적,7,2-2-3. 스마트도시시설물 통합관리 플랫폼 구축사업,스마트시설물 관리,스마트도시과,,7066.4,,,미추진,브레인시티 스마트도시건설사업 준공(2026.12.) 후 추진예정,,F06,시설물관리,물리제어형,,,D03,universal,ACT,Activities
평택시,이행실적,8,2-2-4. 스마트도시건설사업 실무추진단 구성,스마트행정·조직,스마트도시과,,,,,완료,,스마트도시사업협의회 3기 운영 중,F01,행정,대화행정형,,,,universal,GOV,Governance
평택시,이행실적,9,3-1-1. 스마트주차장 기반 구축사업,주차,스마트도시과,,2000,1400,70.0,추진중,,"공영주차장 유휴주차면 정보수집·제공; 3,749면/9,255면(40.5%) 완료",F02,교통,물리제어형,,,,urban,MOB,Mobility
평택시,이행실적,10,3-1-2. 민간-공공주차 데이터 연계사업(MOU),주차,스마트도시과,,,,,완료,,카카오T 연계 완료,F02,교통,물리제어형,,,,urban,MOB,Mobility
평택시,이행실적,11,3-1-3. One-Stop 주차요금 결제시스템 구축사업,주차,스마트도시과,,,,,완료,,"민간 내비게이션 플랫폼 연동; 민간플랫폼 가입자 약 26,000명",F02,교통,물리제어형,,,,urban,MOB,Mobility
평택시,이행실적,12,3-2-1. 초정밀 버스정보 구축사업,대중교통,스마트도시과,,3000,,,미추진,재원확보의 어려움으로 2027년 추진예정,버스 실시간 위치 cm 단위 파악,F02,교통,물리제어형,,,D01,universal,MOB,Mobility
평택시,이행실적,13,3-2-2. 스마트버스정류장 고도화-확산사업,대중교통,스마트도시과,,1650,200,12.1,추진중,,냉난방·공기청정·실시간교통정보 제공; 2023년 3개소 설치,F02,교통,물리제어형,,,,universal,MOB,Mobility
평택시,이행실적,14,3-2-3. 소형 BIT 고도화 및 구축사업,대중교통,스마트도시과,,508.2,,,미추진,재원확보의 어려움으로 2027년 추진예정,표지판형 BIT; 신규 130개소 목표,F02,교통,물리제어형,,,D01,universal,MOB,Mobility
평택시,이행실적,15,3-2-4. 수요응답형 버스 구축사업,대중교통·모빌리티,스마트도시과,,4259,4259,100,완료,,"똑버스 운영 중(고덕 15대·서탄 2대·현덕 4대); 일평균 이용객 1,290명",F02,교통,물리제어형,,,,universal,MOB,Mobility
평택시,이행실적,16,3-2-6. 스마트모빌리티 스테이션 구축사업,모빌리티,스마트도시과,,346,236,68.2,추진중,,전동킥보드 등 주차·충전 거점; 102개소 설치 완료,F02,교통,물리제어형,,,,urban,MOB,Mobility
평택시,이행실적,17,3-3-1. AI기반 감응형 신호체계 고도화사업,교통안전·신호,스마트도시과,O,2243.6,,,미추진,국비 지원 중단으로 사업추진 불가,보행자 특성 감응형 신호; 32개소 목표,F02,교통,물리제어형,Y,Y,D01,urban,MOB,Mobility
평택시,이행실적,18,3-3-2. AI기반 응급차량 우선신호체계 확산사업,교통안전·신호,스마트도시과,O,400,400,100,완료,,응급차량 신호 원격제어; 주행시간 53% 개선,F02,교통,물리제어형,Y,Y,,urban,MOB,Mobility
평택시,이행실적,19,3-3-6. 스마트 횡단보도 확산사업,교통안전·신호,스마트도시과,O,2823,2023,71.0,추진중,,AI CCTV·센서 기반 보행자·차량 실시간 감지; 바닥신호등 34개소·음성안내 8개소 설치,F02,교통,물리제어형,Y,Y,,urban,MOB,Mobility
평택시,이행실적,20,3-4-1. 탄소중립 선순환 서비스 구축사업,환경·에너지,스마트도시과,,2131,1410,66.2,추진중,,신재생에너지·녹색건축물 에너지 데이터 수집·분석; IoT 시설 현장설치 예정,F04,환경에너지수자원,생명안전형,,,,universal,ACT,Activities
평택시,이행실적,21,3-4-2. 스마트 도시숲 구축사업,환경·에너지,스마트도시과,O,3312,630,19.0,추진중,,IoT 관수설비 설치(재이용수 활용); 탄소크레딧 확보,F04,환경에너지수자원,생명안전형,,N,,universal,ACT,Activities
평택시,이행실적,22,3-4-3. 스마트 자원순환 구축사업,환경·에너지,스마트도시과,,800,800,100,완료,,"투명페트병 무인회수기 설치 완료; 2025년 하반기 수거 1,118,957개",F04,환경에너지수자원,생명안전형,,,,universal,ACT,Activities
평택시,이행실적,23,4-1-1. 오프라인 시민리빙랩 추진,시민참여,스마트도시과,,160,110,68.8,추진중,,도시문제 도출·해결 리빙랩; 2024~2025년 총 5회 시행,F01,행정,대화행정형,,,,universal,GOV,Governance
평택시,이행실적,24,4-1-2. 온라인 시민리빙랩 플랫폼 구축사업,시민참여,스마트도시과,,,,,미추진,유사플랫폼('더나은평택') 활용에 따른 사업 미추진; 사업추진계획 없음,,F01,행정,대화행정형,,,D05,universal,GOV,Governance
평택시,이행실적,25,4-1-3. 시민참여 경제활성화 플랫폼 구축사업,시민참여,스마트도시과,,1775,958,54.0,추진중,,탄소중립 시민활동 리워드 APP; 블록체인 기반 시민증·전자지갑 개발 완료,F01,행정,대화행정형,,,,universal,GOV,Governance
평택시,이행실적,26,4-2-1. 타임뱅크플랫폼 구축사업,시민참여,스마트도시과,,,,,미추진,대체플랫폼(1365자원봉사포털) 활용에 따른 사업 미추진; 사업추진계획 없음,,F01,행정,대화행정형,,,D05,universal,GOV,Governance
함안군,이행실적,1,스마트 전기자전거,교통·모빌리티,도시건축과,,1187.6,612,53.8,완료,,"서비스이용중, 전기자전거 110대",F02,교통,물리제어형,,,,universal,MOB,Mobility
함안군,이행실적,2,스마트 농촌버스 정류장,교통·모빌리티,도시건축과,,347.1,113.1,32.5,완료,,"서비스이용중, 2개소",F02,교통,물리제어형,,,,rural,MOB,Mobility
함안군,이행실적,3,스마트 주차정보 제공서비스,교통·모빌리티,도시건축과,,823.5,646,78.4,완료,,"서비스이용중, 9개소(1,178면수)",F02,교통,물리제어형,,,,urban,MOB,Mobility
함안군,이행실적,4,스마트 박물관,관광·문화,도시건축과,,407.8,407.8,113.7,완료,,"서비스이용중, VR전시·어린이체험실",F08,문화관광스포츠,대화행정형,,,,tourism,ACT,Activities
함안군,이행실적,5,아라가야 디지털 체험장 (아라가야 가상체험관),관광·문화,도시건축과,,184.3,47.3,2967,추진중,,"공사중, 총 63억원 규모 VR체험관",F08,문화관광스포츠,대화행정형,,,,tourism,ACT,Activities
함안군,이행실적,6,말이산 고분군 메타버스 구현,관광·문화,도시건축과,,667.3,216.8,2.7,완료,,"서비스이용중, 380백만원 구축",F08,문화관광스포츠,대화행정형,,,,tourism,ACT,Activities
함안군,이행실적,7,스마트 승마공원,관광·문화,도시건축과,,108,,,미추진,추진예정,,F08,문화관광스포츠,대화행정형,,,D06,tourism,ACT,Activities
함안군,이행실적,8,스마트 관광 플랫폼 고도화,관광·문화,도시건축과,,267.3,66.8,27.7,완료,,"서비스이용중, 관광정보 통합제공",F08,문화관광스포츠,대화행정형,,,,tourism,ACT,Activities
함안군,이행실적,9,스마트 청년센터,복지·사회,도시건축과,,581,20,6.1,완료,,"서비스이용중, 청년정책 메타버스",F03,보건의료복지,생명안전형,,,,universal,H&S,Health & Safety
함안군,이행실적,10,스마트 농촌타운 거점화,복지·의료,도시건축과,,1342.2,986,112.4,완료,,"서비스이용중, 경로당 건강관리·원격관리 27개소",F03,보건의료복지,생명안전형,,,,rural,H&S,Health & Safety
